;Unnamed: 0;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
7675;7675;ホープ;hope;ホープ;6483;98.99972577;0.00033443;;-1;V;p4
7676;7676;ホーム;platform;ホーム;6483;99.00006020000001;0.00033443;N3;-1;V;p4
7677;7677;ホームルーム;homeroom,form room,form class;ホームルーム;6483;99.00039463;0.00033443;;-1;V;p4
7678;7678;ボール投げ;ball game,playing catch;ボールなげ;6483;99.00072905;0.00033443;;-1;V;p4
7679;7679;ぼかす;to blur,to shade off,to gradate;ぼかす;6483;99.00106348;0.00033443;;-1;V;p4
7680;7680;ポカポカ;pleasantly warm,nice and warm;ぽかぽか;6483;99.00139791;0.00033443;;-1;V;p4
7681;7681;ポカン;vacantly,blankly,absentmindedly;ぽかん;6483;99.00173234;0.00033443;;-1;V;p4
7682;7682;ほくほく;soft and flaky (pie, potatoes, squash, etc.),fluffy,crumbly,fresh-baked,fresh from the oven;ほくほく;6483;99.00206677;0.00033443;;-1;V;p4
7683;7683;ポケット;pocket;ポケット;6483;99.00240119;0.00033443;N5;-1;V;p4
7684;7684;ポジティブ;positive (e.g. thinking);ポジティブ;6483;99.00273562;0.00033443;;-1;V;p4
7685;7685;ほす;to air,to dry,to desiccate;ほす;6483;99.00307005;0.00033443;N2;17;V;p4
7686;7686;ボソボソ;whispering,subdued,murmuring,muttering;ぼそぼそ;6483;99.00340448;0.00033443;;-1;V;p4
7687;7687;ポッケ;pocket;ポッケ;6483;99.00373891;0.00033443;;-1;V;p4
7688;7688;ほっつく;to loiter;ほつく;6483;99.00407333;0.00033443;;-1;V;p4
7689;7689;ホットカーペット;electric carpet;ホットカーペット;6483;99.00440776;0.00033443;;-1;V;p4
7690;7690;ほっとく;to leave alone,to leave as is,to ignore,to neglect;ほっとく;6483;99.00474219;0.00033443;;-1;V;p4
7691;7691;ほてる;hotel;ホテル;6483;99.00507662;0.00033443;N5;-1;V;p4
7692;7692;ほとほと;quite (usu. negative connotation),utterly,really;ほとほと;6483;99.00541105;0.00033443;;-1;V;p4
7693;7693;ほとぼり;remaining heat;ほとぼり;6483;99.00574547;0.00033443;;-1;V;p4
7694;7694;ホヤ;sea squirt,ascidian;ほや;6483;99.00607990000002;0.00033443;;-1;V;p4
7695;7695;ボヤく;to grumble,to complain;ぼやく;6483;99.00641433;0.00033443;N1;-1;V;p4
7696;7696;ボランティア;volunteer;ボランティア;6483;99.00674876;0.00033443;;-1;V;p4
7697;7697;ボリューム;volume (sound level);ボリューム;6483;99.00708319;0.00033443;;-1;V;p4
7698;7698;ホルマリン;formalin;ホルマリン;6483;99.00741761;0.00033443;;-1;V;p4
7699;7699;ホルムアルデヒド;formaldehyde,methanal;ホルムアルデヒド;6483;99.00775204;0.00033443;;-1;V;p4
